PG.ProteinGroups,"[1] 1_2-A,1_1_9293","[2] 3_2-A,2_1_9297","[3] 4_2-A,3_1_9281","[4] 5_2-A,4_1_9305","[5] 6_2-A,5_1_9287","[6] 7_2-A,6_1_9303","[8] 9_2-A,8_1_9288","[9] 10_2-A,9_1_9292","[10] 12_2-A,10_1_9299","[11] 15_2-A,11_1_9280","[12] 16_2-A,12_1_9308","[13] 17_2-B,1_1_9284","[14] 23_2-B,2_1_9289","[15] 25_2-B,3_1_9304","[16] 26_2-B,4_1_9282","[17] 27_2-B,5_1_9296","[18] 28_2-B,6_1_9283","[19] 29_2-B,7_1_9307","[20] 34_2-B,8_1_9309","[21] 42_2-B,9_1_9294","[22] 43_2-B,10_1_9302","[23] 44_2-B,11_1_9300","[24] 46_2-B,12_1_9301","[25] 47_2-C,1_1_9285","[26] 53_2-C,2_1_9310","[27] 56_2-C,3_1_9290","[28] 57_2-C,4_1_9306","[29] 58_2-C,5_1_9291","[30] 61_2-C,6_1_9298","[31] QC01_2-C,7_1_9279","[32] QC02_2-C,8_1_9295","[33] QC03_2-C,9_1_9311"
Q9DDK4,344.6437073,279.4650269,288.5822754,371.9764099,315.1203308,380.5293884,299.3139038,282.9906006,257.8140564,297.5699463,299.574646,306.750824,214.4215546,238.0560455,284.8377686,329.5504456,299.2266235,241.1047363,297.3241272,354.1956177,264.7480774,260.3044128,289.0127258,314.1185913,269.911438,326.1706238,305.536377,284.6302185,319.3717957,330.205658,326.8821411,316.526062
Q9DDS8,110.3154449,106.1801834,119.4714508,126.8324127,111.0485916,132.0053101,118.2311249,116.7583466,101.392395,124.9355011,92.9331131,96.87419128,98.38148499,90.66137695,120.1412506,101.3422241,115.9754028,98.14038086,102.356926,114.5221176,107.6187592,106.2186813,96.30171967,128.8222351,112.0993118,120.0257263,105.1031799,113.9830704,98.75523376,122.7193604,109.5946426,142.4143982
Q9DDT5,357.370636,402.6059265,333.7713013,393.0136414,353.8294067,401.813446,338.0014343,363.7324829,377.8432922,389.817749,362.7182007,378.7836304,344.3224487,360.7542725,347.1898499,355.6861267,341.8108826,349.8702698,357.1547241,366.9294739,346.4481506,338.3284302,359.7356262,362.3866882,379.9023438,397.4740295,357.6001282,378.4608459,367.4017639,352.4098511,344.9893188,365.0925293
Q9DDU5,21593.79297,19904.16602,18831.5,19287.3418,19102.78516,20479.42969,20489.84766,16976.79688,22197.09375,20255.37695,20835.43945,19127.50781,20089.25781,22692.60742,20378.39063,17659.53125,17591.17188,18678.75,17999.97852,18082.42383,20606.88867,18078.9082,23782.47461,22421.43359,20585.89453,20770.89063,20452.73438,19780.61914,20853.11523,22414.67578,19090.5,20097.41406
Q9DE44,1406.631836,1499.223389,1447.186768,1411.174194,1411.026367,1274.699585,1366.326416,1366.326416,1308.797607,1466.190186,1330.902222,1272.454956,1447.108398,1455.554688,1453.844849,1349.448853,1397.143555,1339.321655,1338.96106,1368.681274,1394.44519,1290.444458,1411.524414,1338.233643,1376.118896,1360.673462,1329.53894,1356.805908,1335.669189,1523.993286,1358.68396,1327.406006
Q9DES8,79.18003845,52.93384933,51.7647934,93.99337769,62.78702545,90.59120178,48.59599686,36.28915024,65.74836731,56.06636047,57.38327789,71.41265869,59.10532761,65.19272614,70.10716248,77.1034317,50.89801025,63.64722061,64.19718933,59.88568497,63.0276413,75.48096466,90.84455872,96.00980377,89.49528503,91.0787735,91.14035034,79.52112579,72.58841705,116.3271255,57.52198029,88.39877319
Q9DEU1,134405.4063,124002.3828,134502.3125,142198.7344,142444.5313,135565.0313,137288.75,124773.4922,123147.0469,125214.9141,124487.625,129158.7734,128114.0078,137017.625,142985.5313,139772.0156,138393.8594,117259.0234,112990.9219,136488.2344,138823.875,143354.0938,141149.2969,144361.25,125378.0547,131161.2031,122789.4609,135307.9688,131594.4375,140086.7344,132670.6406,139005.2969
Q9DEX7,272.6175232,303.6662903,246.2375336,222.8352661,308.0794983,286.7944031,239.5809937,289.4633789,275.7350769,282.6257935,274.6908875,325.6462402,280.4226685,347.6211548,280.4042053,326.0281677,269.0370178,226.935791,288.3501282,217.7833252,259.8804016,272.4141541,299.1680603,224.2564697,309.9343262,242.2146606,299.2695313,297.5435791,271.4742737,309.9192505,275.9212952,293.1876831
Q9DEY4,7559.813477,7020.38916,8745.763672,8346.038086,8335.082031,7015.76709,8081.397461,6774.646973,6364.685059,7742.091797,6600.487305,7349.239746,7416.055176,7805.014648,8366.775391,8393.844727,8887.720703,5639.755859,6523.368652,7570.835938,8041.017578,8349.585938,8056.635742,8325.064453,6096.564453,6782.044922,6678.004883,6338.009766,6674.624023,8354.900391,7561.519531,7338.05957
Q9DF20,459.0925293,467.8548584,423.7617493,379.0068359,416.0263367,469.8330688,410.524292,444.3716431,420.8155518,417.8154297,412.5786133,427.6166382,450.9681702,439.5401917,397.092865,445.1852112,407.1932678,380.8424377,411.2980957,384.5843506,455.1159363,412.6213074,403.2963867,429.9872131,423.9801941,438.0755005,427.9530334,359.9935913,468.9596863,430.9551392,408.6350098,421.8466797
Q9DF29,182.8196259,217.4538422,326.3823853,269.9321899,250.9442139,211.5798492,216.302597,223.2947388,224.8128662,293.2019958,275.1166077,198.9970856,232.6928711,257.4437561,178.9768829,329.2181702,330.3948975,317.8268738,210.2796478,184.2673035,216.5008087,306.4663391,191.6925354,256.9472046,196.4443359,200.3457947,243.2309265,191.8660126,189.953598,195.9883118,262.5054016,243.2740021
Q9DF44,2456.001953,3430.573486,3164.661621,2758.093994,3013.607666,3195.774658,2530.064453,2326.726807,2323.088623,2874.962646,2470.626465,2324.364746,3212.040527,2539.251221,2311.827637,2527.876709,2958.378906,2622.057129,2287.285645,2770.096436,2779.681885,2499.87793,2991.83667,2448.094238,2147.892334,2812.702637,2031.517334,2557.174072,2984.082275,2741.235107,2818.342529,2721.508545
Q9DFG8,211.1013184,196.1461945,200.1089783,218.7509766,182.3042908,232.5298309,188.6979065,212.9447784,203.2532196,224.4734497,191.1734161,192.6300964,185.9159088,197.8155365,192.158493,194.952652,199.9229889,218.7336731,186.3403473,193.684845,195.3143005,206.1788177,194.4113159,205.3258209,193.9519806,208.1415863,216.0241089,208.7682037,203.929657,196.9933167,192.9141235,215.4049683
Q9DFS4,30.38233566,29.81213951,27.72928429,31.08614349,21.67879295,25.37811852,35.07582092,24.15546036,35.51513672,30.07255936,31.56365776,22.77571869,23.5360775,33.10419083,27.80292892,31.35283089,29.67684937,24.62788582,25.98253632,24.15695,28.22832489,22.62143135,30.65131187,24.00650215,31.33980942,33.57810593,34.30803299,47.11816025,27.24932098,25.29488754,38.79116821,24.84253502
Q9DFS6,157.2509766,185.8420258,173.2414398,176.9747314,144.0173187,164.4560547,144.7233734,153.7990417,157.0621338,158.1244659,150.1743317,160.78125,184.3315277,144.8718414,169.2911987,142.2284851,115.970314,144.6881104,159.9464569,156.582016,130.3819122,133.6762695,140.1548767,133.1966705,160.9858246,140.7383881,152.7819366,179.5724182,149.8693542,168.4050293,144.9456635,158.447052
Q9DG12,118.1599731,85.04425812,100.0054321,104.1760483,101.2311401,95.86978912,106.550209,93.79825592,102.7940598,105.4263916,90.49454498,102.0872345,102.5776291,90.59558868,105.3441544,93.12400818,102.6269608,85.67767334,106.4325104,80.47299194,93.6175766,85.94360352,81.34654236,105.2871246,105.7935791,109.6895523,99.02623749,92.3480072,98.71451569,114.5751419,106.5138168,101.627243
Q9DGD9,72.65991974,70.73477936,71.37897491,76.21710968,70.40277863,79.03840637,57.47147369,63.79281235,67.95900726,73.47354889,64.84407806,62.87837982,62.74264145,64.89550781,63.86870193,70.56409454,64.48864746,68.13587952,57.76734543,51.2192688,62.99391174,52.79434204,72.19953156,64.01153564,54.98360062,59.11626053,69.64897919,57.15522766,74.36791229,54.90949631,61.45832062,60.56190109
Q9DGE0,585.678772,634.9440308,589.1687012,591.9118042,597.170105,631.2182007,597.1179199,630.0743408,630.7140503,618.3095093,667.7942505,595.1531982,592.2179565,590.7177734,615.1325073,612.7640991,652.6719971,575.9421387,578.6255493,641.5157471,620.6798096,595.4067383,595.5355225,595.5764771,630.053772,612.3118286,634.6309814,634.7306519,655.4588013,616.7554932,591.6912231,608.3521118
Q9DGE1,104.6465073,83.1933136,93.10543823,121.6442871,88.03526306,140.3978729,96.08560181,80.44301605,103.7492142,98.88885498,96.84342957,115.5858231,93.40290833,79.66710663,97.82965088,94.87471008,87.6709137,108.394371,107.6114197,108.9796829,108.8860397,94.74417114,100.4618988,108.6401443,107.1659622,114.3025665,100.4445267,114.7127762,100.5223694,117.7510071,91.58441925,111.4446259
Q9DGE2,31.98740196,34.37921906,37.14644623,43.85609055,38.34547043,31.18289948,30.54255867,33.40025711,42.17882538,32.55506134,50.45939255,36.86561203,33.51317978,26.04491234,35.81077194,23.24697495,31.43338776,33.9417038,19.82558441,30.52441788,41.3551445,33.26406479,38.00024414,34.20779037,31.28166008,36.45222855,28.77304268,50.67045212,37.79214859,35.09807205,27.87577057,39.60886383
Q9DGI4,4790.312012,4765.80127,5505.63916,5462.746094,5403.400879,5321.884277,5303.952148,4838.480469,5046.111816,5430.657715,4803.23877,5166.112305,5059.501953,5727.532715,5448.76416,4811.194824,5520.665527,5615.501953,4898.399902,4768.833008,5432.730957,5063.057129,5251.162109,5555.723145,5098.666992,5057.902832,4790.22998,4680.162598,4610.922852,5971.24707,5123.950684,4865.206543
Q9DGJ3,590.3649292,616.6969604,565.6097412,539.2078857,513.6596069,615.1793213,668.3039551,581.5656738,705.8746948,530.5330811,560.8965454,561.5272217,584.0552979,606.4099731,706.0419922,536.1643066,509.7862549,497.7268066,506.9260559,603.9854126,688.1010742,596.5349121,686.0365601,541.8099976,718.8259277,641.3953857,689.1573486,550.5186157,737.3118286,620.852356,595.2954712,606.0297241
Q9DGK4,1053.500977,983.8851318,1120.754272,1045.153931,1105.550293,957.723999,887.2588501,924.387085,864.7618408,912.2950439,1040.935181,902.7775269,940.87146,922.9368896,996.9354248,1033.90686,1023.247314,943.1724854,933.7323608,1002.764221,787.241333,867.9751587,840.927002,1009.697449,937.4669189,950.0993652,856.0386963,1079.348999,800.2090454,1001.173035,1027.286377,961.4489136
Q9DGL6,23910.24609,20788.7168,19764.75195,20969.7832,20550.20898,23585.67578,20466.625,20749.17578,20736.17578,21158.66797,20994.58594,22497.79883,21630.48633,21159.54883,21714.87891,20668.55078,21563.94336,17964.08594,19606.14844,20686.83008,20338.43164,20388.02734,21752.0625,21786.69531,22733.07031,22816.95703,21452.69922,23278.32031,20342.86914,21426.15234,21388.70508,21738.73242
Q9I8K8,15.59464264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.80639458,NaN,NaN,19.58749008,NaN,29.61869621,NaN,20.25407219,18.84742546,NaN,NaN,NaN,NaN,NaN,29.25111198,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9I8L5,NaN,NaN,59.23952866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.61828232,NaN,8.106502533,NaN,NaN,NaN,NaN,NaN,NaN,16.30511856,8.308621407,NaN,NaN,NaN,NaN,NaN,7.733836651,18.02567863,NaN,NaN
Q9I8N9,46096.08594,48777.29688,41094.98828,49164.31641,43800.98047,56611.39453,44098.44141,45480.95313,43857.3125,44052.15234,45284.33984,47456.74219,56368.93359,49097.85547,39655.95703,43600.29688,41217.05859,39473,34182.98047,38555.67578,40973.03516,42630.58594,42234.36328,49142.83984,42879.83594,43625.21094,35544.08203,49205.40625,44820.38672,47344.6875,43464,44719.20313
Q9I8P2,268.8693542,401.6912231,307.1821289,436.6791382,402.1831665,393.2928162,330.0536194,411.9151611,281.7912598,419.2209473,417.8240356,293.5045776,404.1490784,333.9301758,286.8435059,362.921814,346.0903015,371.173584,456.1163025,318.8246765,359.9182739,406.9671631,312.2579956,275.834137,305.5458069,301.3271484,299.447998,221.8491974,307.714325,353.0479736,358.7572327,367.4553528
Q9I8P3,209.0897827,290.5333862,282.5843811,278.3504333,343.0078125,256.5588379,232.8645782,239.8712921,267.1471252,261.5431824,252.5198975,259.8119507,268.9004822,256.615387,282.4951172,293.7433167,252.5457153,294.9683228,312.059906,300.9616699,302.9996948,214.8097076,231.9919128,308.4028931,307.7202148,259.2447815,221.8143158,249.4640045,241.8171387,230.0762939,240.212738,272.0528259
Q9I8U7,155.108017,NaN,97.61342621,156.4929199,136.3466492,108.8781128,103.7972641,174.4338379,237.0041351,82.59403992,180.0153809,158.9195099,473.4550476,64.585495,NaN,140.8302307,124.0645599,99.0189209,NaN,197.315567,NaN,165.104126,122.0180054,178.4791718,117.5468216,139.8029327,598.2474365,189.6484528,86.44021606,147.0735016,116.5662308,237.1781158
Q9I8U8,8204.679688,6630.926758,7178.65332,7940.985352,6710.825195,6455.64502,6663.950195,5269.220215,8774.09375,7081.887207,6139.710449,7611.921875,7922.537109,6981.255859,11519.41406,7683.926758,7864.359375,1422.664673,4274.243652,8214.621094,5815.858887,5652.532715,5896.691406,7632.09082,7947.638184,11763.77051,7175.969238,9406.583008,7565.209473,11982.81641,8326.466797,7759.416504
Q9I8V0,440.281189,1334.84436,1706.546997,1840.269897,2017.542847,1097.317017,1167.852661,444.3809509,1154.446655,1185.796753,623.1919556,1069.467285,2161.476074,747.9638062,1830.394409,1243.943481,660.9401855,642.2388916,1005.043274,3045.036865,369.1683044,815.7653809,531.5332642,1729.970093,564.7278442,1161.797119,2357.42627,2572.196289,400.6742249,1380.313965,1289.194336,1335.125122
Q9I8V2,97.51668549,83.602005,79.04257965,100.1078644,83.81600189,64.15938568,83.14157867,91.51982117,113.009903,88.62001801,90.72605896,112.1940155,87.28092957,85.07411957,105.7876205,86.47779846,92.15940094,92.71768188,75.81905365,95.16094971,87.79404449,73.4108963,90.45140076,97.78250122,99.85974884,98.36882782,95.19698334,97.58332825,96.48814392,124.4214401,88.28376007,89.15087891
Q9I903,139.907196,130.4502716,145.1597595,113.5514679,139.6518402,118.0253448,134.1610413,139.8105774,126.1747665,131.2816925,130.5105286,151.1291046,148.6689301,141.1062469,161.2398987,120.271286,127.2131195,160.0561829,157.8893433,118.3028412,133.4042206,144.9060364,129.1696625,129.188736,157.624527,137.0743561,131.7715607,145.9974365,142.7403412,120.6038437,144.0212555,137.0800781
Q9I9B7,20.25054169,17.25196266,20.3190918,20.81068039,20.771698,15.66439724,26.50941086,27.73439026,30.79462433,13.62313366,24.64802742,39.28321838,17.07489586,24.93336487,31.36340714,12.83855629,20.7127285,18.90361977,20.49709702,20.56052208,20.87165833,21.32245445,23.31592751,18.31319618,19.2171936,28.79848862,16.29187775,36.8203392,19.61721039,35.42929459,22.50511742,22.50670242
Q9I9E5,943.590332,1178.484863,920.7077637,971.9876709,992.4711304,1141.242065,1214.783081,1083.800903,1111.592041,1151.357056,1203.613281,1176.902222,1163.43811,1177.687012,1069.051025,1015.129395,1044.268433,1103.641357,1031.24292,1044.480835,1079.620605,1018.762695,1193.999756,990.0093384,1015.626648,1113.467651,1076.474121,872.3126831,1141.885742,1075.603394,984.5808105,1014.257507
Q9I9E6,298.6563721,316.2876892,250.3616028,274.0669861,296.6266174,300.0368958,307.7759094,274.5450134,338.7123718,305.4725342,267.6804199,286.6333313,343.5827026,312.5493774,255.7613831,306.1619568,224.6289978,260.5667419,244.0468292,265.3494263,279.7764282,275.5075378,344.5379028,304.8714294,304.7666016,294.1707764,270.846283,346.7651367,357.4449463,299.5129395,283.9752502,327.8126526
Q9I9E8,230.0348816,220.6912231,168.7159576,226.2461243,173.6676636,246.8257446,181.9656067,187.19487,211.2390747,200.391098,198.2449341,240.4201965,211.4724731,171.6008148,210.1654205,181.8622284,198.0978088,166.5727234,178.4093781,188.5652618,163.9509735,169.3477478,189.9268036,201.2291565,217.3837128,230.9563751,191.8016052,191.8712616,189.9451447,219.0873871,203.8579559,168.9893494
Q9I9E9,1085.286621,1211.827515,1139.44751,1307.742432,1118.844727,1189.434814,1101.472046,1085.788818,1148.95459,1062.854126,1133.65271,1120.127563,1064.262573,1081.671265,1096.219116,1042.960938,1048.510742,1082.827393,1029.359619,1065.994873,1005.968689,1093.702759,1031.22876,1089.307007,1125.499146,1116.097656,1094.527344,1095.317261,1064.149048,1162.613525,1079.907715,1108.174316
Q9I9H8,79.01221466,83.5629425,74.49961853,110.4440079,87.34607697,129.2675934,82.99768829,102.2713699,75.73338318,97.25157928,104.9838791,112.3252335,87.88240051,78.74205017,114.6472168,81.16114044,86.51245117,128.269577,98.54756927,92.37086487,97.75880432,82.82394409,91.36497498,77.8445816,97.33280182,86.04638672,77.39910889,108.2214737,107.0335693,97.02763367,102.4080124,126.605484
Q9I9L7,21.6710453,19.26766396,5.025754929,NaN,NaN,8.803805351,NaN,18.92729759,NaN,19.34512901,28.6763401,NaN,NaN,NaN,18.58886528,NaN,NaN,NaN,13.56476784,28.12266922,17.7365818,9.607908249,20.83952332,30.64949036,18.42457581,NaN,11.42028236,NaN,NaN,10.05652523,22.42703819,NaN
Q9I9N0,203.914856,250.0288544,157.6194305,159.0859375,172.5476074,280.0158691,163.1869659,299.4571838,221.2755585,259.1180725,226.4703217,241.9562225,213.7872925,201.9872284,140.4187317,183.1655121,195.1210175,147.4888306,195.4193573,98.71642303,170.0779572,148.3735504,148.70047,204.9750824,219.5048523,169.5914001,165.4733582,151.7455139,165.534668,186.1750183,178.5453491,197.4078522
Q9I9N1,457.1221008,459.9298096,425.1207581,444.9637146,442.783783,561.7073364,493.010437,453.1951294,433.8051147,412.2781067,445.1795349,515.6427002,489.6051636,355.95224,431.3317261,348.5036621,491.2535706,370.3815308,423.7711182,452.3805847,375.9298096,430.1986389,351.7229919,531.3013916,406.9463501,486.1510315,410.389801,482.1354675,413.6390076,396.2171021,504.0600586,482.1398621
Q9I9N5,NaN,44.12901688,61.74196243,33.31888199,33.97325516,72.92758179,51.6591301,43.35790253,36.50704193,42.17863083,62.94259644,37.59886932,42.58997345,44.99873352,51.8770256,56.74039459,51.25979233,64.87341309,69.50225067,NaN,41.55958939,36.95994949,50.29607773,38.93917847,44.62355423,NaN,46.36841202,51.53202057,58.22576523,25.57218933,45.37646103,50.91341019
Q9I9N6,113.9283142,66.44564056,77.754776,116.782959,71.82314301,101.4728775,100.5535507,79.19178009,95.45134735,86.68782806,161.9817352,117.6174622,73.56851196,64.15245056,61.61423111,89.61894989,70.34861755,109.7793655,69.42935181,83.77458191,91.68431091,73.00582886,76.59593964,118.3971176,100.1838913,70.2819519,71.43008423,48.3444519,50.1491394,88.51596069,80.45915222,88.77999115
Q9I9N8,332.7945862,316.5652771,334.5960388,363.8014526,289.967926,362.099762,284.1711426,333.2625427,345.5027466,316.4919434,291.6726074,331.1793213,342.1001892,287.5597229,314.4104309,300.3493347,290.0152283,294.440033,292.4820862,296.6889648,295.421814,299.3850403,297.4170532,365.3493042,293.6112366,337.1038513,301.0686035,374.0168457,288.0396423,372.5687561,292.6363831,368.1546021
Q9I9P6,21451.95898,18570.51563,18363.08203,19336.19727,18839.42383,19398.96289,18964.69336,18089.71875,18292.48828,18727.24023,17173.31641,18311.88672,18826.5293,18339.55078,18419.17578,18239.42969,19402.61523,16480.62695,16847.37891,17937.4082,18292.07227,18525.82031,18519.09375,18769.9668,18002.6543,18341.0332,17815.16406,18696.32813,17946.05273,20146.97656,18507.49023,17886.32813
Q9I9P9,307.4660034,301.696167,369.8067017,342.9891663,331.2062683,299.9790344,333.2218628,359.1670227,331.4555359,326.2821045,321.734436,338.134613,327.7122192,309.8523254,322.0806274,307.8036804,309.5560913,304.2030334,304.0881348,343.2350464,334.1885986,327.3618469,318.9966431,328.0946045,362.2857666,418.2972107,334.2766724,369.5463257,337.9887695,303.9154358,336.7458801,321.5453186
Q9IAA9,75.04022217,83.13716888,74.56285095,60.25512695,65.64182281,63.87817764,64.71884918,66.87913513,71.96844482,65.84217072,59.09657288,98.85458374,67.90284729,67.86711884,65.57306671,66.82704163,64.40063477,56.9876709,64.38276672,58.41208267,59.29380417,73.14160919,63.09902191,73.59915924,73.34243011,71.64274597,71.04207611,94.40751648,81.52477264,62.09909058,66.70800018,69.56790161
Q9IAT0,84.45561218,74.4593811,66.00733948,90.98911285,68.30892181,108.2896042,80.39025879,71.81594849,77.12255096,88.67300415,81.92595673,79.24706268,82.44649506,72.92162323,83.30547333,74.7074585,99.05432892,96.35692596,70.0329361,78.17398071,81.94338226,80.95613861,70.00319672,89.80471802,87.60102081,60.28749084,75.99517059,82.12824249,81.22445679,77.95516205,74.18241119,66.44000244
Q9IB48,327.8128357,352.3141479,388.8002625,411.2766418,349.7954407,424.1176758,320.1271667,351.5727234,337.9536133,355.3916626,410.6590881,385.1367798,361.6302795,356.305542,363.8022766,338.8272705,354.6231995,332.3728333,339.953064,329.5141602,347.5028687,365.8803101,333.8692627,404.1535645,414.0466309,309.2935181,325.6880798,413.0362244,358.1464233,337.2729492,374.7126465,392.6199341
